movieId,imdbId,tmdbId
130948,tt065469,88252
130950,tt062986,330047
130952,tt03659764,285863
130954,tt01205492,8371
130956,tt01014763,181283
130958,tt0143338,78402
130960,tt0468463,39041
130962,tt0467475,105766
130964,tt01753792,74119
130966,tt079757,118083
130968,tt085320,149926
130970,tt0484855,13015
130972,tt03152130,264357
130976,tt02182001,184155
130978,tt087650,32334
130980,tt02634236,137221
130982,tt01785670,81022
130984,tt0208423,317168
130986,tt01351770,165027
130988,tt02639254,283227
130990,tt02460468,187252
130992,tt0128332,31413
130994,tt02275549,108540
130996,tt0103790,45777
130998,tt070245,52980
131000,tt070244,52874
131002,tt0226018,64912
131004,tt071696,52979
131009,tt0118678,9527
131011,tt069109,79572
131013,tt02561572,257091
131015,tt01430116,143928
131017,tt04530184,326665
131019,tt03496372,322518
131021,tt02417560,161064
131023,tt03892434,305091
131025,tt049029,130100
131027,tt0181396,53915
131029,tt03061534,328032
131031,tt067344,96217
131050,tt01483803,80527
131052,tt092196,259616
131054,tt0372238,35177
131056,tt0446009,1269
131058,tt01754455,51450
131060,tt0890888,1419
131062,tt0825279,14642
131064,tt02399406,298751
131066,tt01629374,79433
131068,tt0429080,81086
131070,tt02278988,133396
131072,tt01920976,150056
131074,tt01572309,61104
131076,tt0384576,11207
131078,tt0127458,257734
131080,tt0465940,16119
131082,tt01161051,167161
131084,tt0428646,11651
131086,tt0384252,204712
131088,tt0385891,11179
131090,tt02041385,79361
131092,tt0371823,21385
131094,tt0137201,33719
131096,tt01639093,114438
131098,tt02204315,238302
131100,tt02389530,130798
131102,tt077204,50166
131104,tt064146,33436
131106,tt0284946,5833
131108,tt0119170,78694
131110,tt01640103,333324
131112,tt0378417,12128
131114,tt01730701,71191
131116,tt01350940,15713
131118,tt0429095,10659
131120,tt0213268,96872
131122,tt01201143,48411
131124,tt0293124,1615
131126,tt0427219,1616
131128,tt0113081,11084
131130,tt01114698,24696
131132,tt0119471,9497
131134,tt0102396,2169
131136,tt0258827,9337
131138,tt0780568,6172
131140,tt01780856,78313
131142,tt0111640,9673
131144,tt0118138,9514
131146,tt0184005,9496
131148,tt01661461,73770
131150,tt0461642,10036
131152,tt059171,233438
131154,tt0202806,11664
131156,tt0295375,9572
131158,tt0102397,1915
131160,tt01242522,51880
131162,tt03028412,258751
131164,tt02109059,208982
131166,tt01489097,56771
131168,tt02764784,254578
131170,tt03479316,328595
131172,tt02626926,160171
131174,tt02058617,287422
131176,tt03305316,254200
131178,tt03302594,265563
131180,tt03816458,293771
131184,tt058019,69472
131186,tt064259,272162
131188,tt030410,177436
131190,tt096786,86094
131192,tt02536436,179053
131194,tt060117,206518
131196,tt046722,138486
131198,tt094770,180721
131200,tt01081942,15923
131202,tt0378565,44119
131204,tt094785,127519
131206,tt031133,153162
131209,tt02125472,179473
131211,tt042344,103164
131213,tt0104021,108295
131215,tt03118706,218810
131221,tt088695,119525
131223,tt078088,89397
131225,tt0253485,302388
131229,tt0243856,161181
131231,tt01645916,301225
131233,tt097964,214447
131237,tt01595366,35428
131239,tt01747994,91628
131241,tt0239450,9478
131243,tt0304931,10470
131246,tt0109042,214922
131248,tt0465925,10010
131250,tt0248409,9565
131252,tt0289477,9677
131254,tt0466713,4436
131256,tt0277703,9274
131258,tt03485166,285213
131260,tt0249110,32099
131262,tt01724965,286971
131264,tt092236,210486
131266,tt042989,47745
131268,tt041531,332079
131270,tt02952602,290864
131272,tt0337660,22489
131274,tt093164,42023
131276,tt084095,139404
131278,tt078345,264098
131280,tt072268,326003
131282,tt071638,202639
131284,tt071463,252954
131286,tt071605,247798
131290,tt0184310,102178
131292,tt073869,46696
131294,tt079652,29582
131296,tt073618,250886
131300,tt072736,106268
131305,tt092863,27662
131308,tt0172341,68745
131310,tt074459,87629
131316,tt056957,15469
131318,tt051627,222996
131320,tt048090,173626
131322,tt031353,288890
131324,tt033667,242628
131326,tt032550,333572
131328,tt053883,145695
131339,tt043666,83779
131341,tt080917,112739
131343,tt025619,23284
131345,tt023121,104458
131347,tt064577,114116
131353,tt082145,167262
131357,tt081264,204737
131359,tt037027,58920
131361,tt078294,120520
131363,tt072977,263222
131369,tt066114,257574
131371,tt061525,241797
131373,tt059487,187482
131375,tt0177227,245260
131378,tt078067,17212
131380,tt069137,52825
131382,tt072651,22365
131384,tt026901,181225
131386,tt043967,29254
131389,tt0117534,15674
131391,tt056435,183218
131393,tt01053918,20893
131396,tt063621,139328
131398,tt031955,221693
131400,tt050998,85853
131402,tt024616,264741
131404,tt031997,333502
131406,tt062764,187048
131409,tt0113196,277388
131411,tt031392,278283
131415,tt068711,121520
131417,tt042638,38664
131419,tt01093906,46368
131421,tt0120417,273341
131425,tt01069264,37897
131427,tt013802,184267
131429,tt038172,52827
131431,tt039306,36335
131433,tt02468774,140212
131437,tt01984208,75006
131439,tt02393845,237756
131442,tt03563782,276904
131444,tt03029556,221732
131446,tt03029558,221731
131448,tt02016335,323967
131451,tt03280916,299551
131453,tt02332831,106717
131455,tt033871,26321
131457,tt03469592,294993
131460,tt059913,118993
131462,tt061198,9629
131464,tt02027136,146229
131466,tt04141260,294991
131468,tt032146,181491
131470,tt01958043,293572
131472,tt03506302,253376
131474,tt03138558,265019
131476,tt04177742,299588
131478,tt03484800,314065
131480,tt02548208,298093
131482,tt01380152,15286
131484,tt01334536,50288
131486,tt01854580,267457
131496,tt03290882,274815
131498,tt02473624,257134
131500,tt01339098,77586
131502,tt02861532,214135
131504,tt02006181,228426
131506,tt0439581,53252
131508,tt0160550,73534
131510,tt0113317,86649
131512,tt0100812,95939
131514,tt097432,268221
131516,tt079520,53435
131518,tt067266,199352
131522,tt03400688,288618
131524,tt03403776,259843
131526,tt089036,71911
131528,tt081563,29942
131530,tt02186883,129115
131532,tt02336361,126883
131534,tt01158308,84925
131536,tt02335740,255253
131538,tt0319031,255979
131540,tt095812,67183
131542,tt096932,37977
131544,tt0211692,134213
131546,tt091173,61117
131548,tt087385,52736
131550,tt01370212,37573
131552,tt090079,84724
131554,tt0127311,83567
131556,tt01961675,101995
131558,tt01714014,54424
131560,tt01558877,35964
131562,tt0167400,124611
131564,tt076201,270336
131566,tt0290312,270409
131568,tt02205501,138767
131570,tt01568343,254023
131572,tt01932695,131739
131574,tt090184,2189
131578,tt0107930,44664
131582,tt095384,110538
131584,tt03576072,264763
131586,tt04007554,293126
131588,tt077895,60029
131590,tt091165,52117
131592,tt093315,67693
131594,tt091387,148833
131596,tt0119598,57683
131602,tt094592,163523
131604,tt0186910,82401
131606,tt097935,294697
131608,tt096872,214216
131610,tt092216,46836
131612,tt0101328,123598
131614,tt066986,92273
131616,tt0104288,59136
131618,tt0116903,56377
131620,tt02088865,296095
131622,tt078054,70349
131624,tt02977110,276906
131626,tt02523756,300690
131628,tt02608030,257214
131630,tt088025,88338
131632,tt0103914,161743
131634,tt099212,49497
131636,tt092954,10584
131638,tt089647,169379
131640,tt086161,142216
131642,tt092217,117509
131644,tt078960,46578
131646,tt0319147,62545
131648,tt01758770,177354
131650,tt075208,27200
131652,tt0355473,12601
131654,tt01583265,151123
131656,tt02872750,263109
131658,tt01969062,244539
131660,tt0460012,62678
131662,tt090564,26447
131664,tt097528,192452
131670,tt082956,14630
131672,tt0150179,81457
131674,tt090818,58507
131678,tt098411,98103
131682,tt089762,57308
131684,tt089820,46830
131686,tt01404386,101968
131688,tt099664,59798
131690,tt099138,16217
131694,tt084084,30412
131696,tt092210,15029
131698,tt089473,38173
131700,tt084533,117510
131702,tt094916,151370
131704,tt083628,54803
131706,tt081611,210777
131708,tt084010,117512
131710,tt0115656,134308
131712,tt01712187,58219
131714,tt02493486,308504
131716,tt02063011,83706
131718,tt01332486,40817
131720,tt02115426,92038
131722,tt01479183,72024
131724,tt04299972,321640
131726,tt02555302,296029
131728,tt088891,30723
131730,tt088195,85598
131732,tt079977,251524
131736,tt091909,190913
131739,tt04324274,321528
131741,tt088706,208688
131743,tt082656,85948
131745,tt086926,38172
131749,tt02922440,268523
131751,tt02361846,228692
131753,tt069841,58411
131755,tt099463,251489
131757,tt094062,88255
131759,tt085679,38923
131761,tt0103213,30467
131763,tt089305,93935
131765,tt01454613,87817
131769,tt089997,38981
131771,tt0124869,251419
131775,tt04083770,305310
131777,tt072173,151141
131779,tt095325,181801
131781,tt0104300,205035
131786,tt095381,31448
131788,tt094037,51743
131790,tt091789,134153
131792,tt088800,29631
131794,tt097905,90888
131796,tt02404425,304357
131798,tt0181012,29611
131808,tt03591984,283703
131810,tt0110289,159479
131812,tt0379487,50220
131816,tt03449252,248808
131818,tt0838164,33370
131820,tt03033948,328763
131822,tt0114523,11677
131824,tt089656,10146
131826,tt04073952,320996
131828,tt03983738,301304
131830,tt03399024,269148
131832,tt0426148,18506
131834,tt03141866,231401
131836,tt0395474,13584
131838,tt02551492,158455
131840,tt073601,111149
131842,tt01661820,276902
131844,tt03135362,284189
131846,tt0316788,51883
131848,tt0382295,9803
131850,tt03609402,332356
131852,tt022103,156329
131854,tt0318181,41422
131856,tt0379265,79908
131858,tt066033,111375
131860,tt0121326,255673
131862,tt097516,128947
131864,tt099783,149107
131866,tt087418,36808
131868,tt089304,40600
131870,tt091631,119592
131872,tt094941,24626
131874,tt089012,251406
131876,tt093830,95101
131878,tt0132408,255324
131880,tt091969,27886
131882,tt087525,75597
131884,tt087837,104043
131886,tt089912,79054
131888,tt088255,84997
131890,tt083051,211662
131892,tt094714,117514
131894,tt088072,155157
131896,tt099648,93922
131900,tt091727,129332
131902,tt096190,12585
131904,tt088207,30411
131906,tt094063,59977
131908,tt079965,29819
131910,tt097994,38967
131912,tt080809,31086
131914,tt094946,93937
131916,tt0103917,114674
131920,tt02962876,228108
131922,tt067618,85964
131924,tt080880,163528
131926,tt0100122,279679
131928,tt087648,84771
131930,tt087830,89931
131932,tt091534,38916
131934,tt089538,30296
131936,tt01272051,36696
131938,tt079176,165660
131940,tt0103854,214827
131942,tt093188,99789
131944,tt085547,93215
131946,tt096394,93938
131948,tt098235,68884
131950,tt075815,56379
131952,tt084241,248559
131954,tt0150786,29108
131956,tt082676,323048
131960,tt086985,47946
131962,tt01272010,334651
131964,tt052680,43030
131966,tt058863,31344
131968,tt088848,44672
131970,tt087333,84777
131972,tt097031,85172
131974,tt092199,202337
131978,tt090168,52894
131980,tt02876428,242575
131982,tt086037,95740
131984,tt091669,226728
131986,tt085588,81894
131988,tt088875,117602
131990,tt088463,155219
131994,tt096239,98308
131996,tt093778,30643
131998,tt082812,54118
132000,tt091682,72178
132002,tt086050,37935
132006,tt0111245,124218
132008,tt0192573,58242
132010,tt068207,107287
132012,tt01648204,65218
132014,tt091927,116521
132016,tt078100,111194
132018,tt089974,77850
132020,tt088775,105246
132022,tt087198,91068
132024,tt093201,71697
132028,tt098557,89909
132030,tt085546,260672
132032,tt083945,272058
132034,tt084848,200114
132036,tt02404555,188826
132040,tt080465,8490
132044,tt0156413,85230
132046,tt01964418,158852
132048,tt03560546,294083
132050,tt076725,37582
132052,tt064192,322460
132054,tt0460557,107525
132056,tt02376218,255157
132058,tt02523600,167221
132060,tt02936470,229328
132062,tt0898897,136345
132064,tt03837070,330588
132066,tt03112966,215658
132068,tt02936180,283708
132070,tt03481232,253639
132072,tt03665860,323016
132074,tt03399112,250665
132076,tt070433,208333
132078,tt01854538,289126
132080,tt03142260,320299
132082,tt0344943,335141
132084,tt0113638,335145
132086,tt03135128,267623
132088,tt0197807,144360
132094,tt069064,74087
132098,tt0166798,142388
132100,tt02023500,292262
132106,tt01085515,19900
132110,tt092933,26574
132112,tt03297330,253626
132114,tt0144555,10370
132116,tt0113523,158217
132118,tt02977090,259958
132120,tt0107147,59481
132122,tt03344922,283698
132124,tt0288808,53670
132128,tt03021360,243526
132130,tt03061836,284270
132132,tt02380564,186610
132134,tt02368525,180418
132136,tt02194826,312797
132138,tt01510726,88744
132140,tt01885265,62008
132142,tt01462017,62730
132144,tt03894190,283707
132146,tt02543336,229182
132148,tt04338148,321678
132150,tt0182666,26569
132153,tt02656588,253303
132155,tt02339367,134662
132157,tt03450650,256961
132159,tt01867091,282313
132161,tt01326247,32901
132163,tt02118009,261273
132165,tt02195552,312316
132167,tt01692190,52629
132169,tt01614408,54770
132171,tt02137351,139302
132173,tt03318750,287587
132175,tt02075340,145474
132178,tt01242527,19306
132180,tt02495104,270654
132182,tt03218580,269776
132184,tt051090,103199
132186,tt04322280,328799
132188,tt069179,127475
132190,tt02690186,203072
132192,tt02821430,247668
132194,tt059773,100351
132196,tt01667146,132128
132198,tt0130671,90509
132202,tt071783,201272
132206,tt070836,195385
132208,tt065677,92233
132210,tt067446,77029
132212,tt068971,91255
132214,tt069761,92389
132216,tt052992,72002
132218,tt051360,155752
132220,tt051431,167101
132222,tt051630,3164
132224,tt052368,107678
132226,tt050205,171900
132230,tt047879,38059
132232,tt047479,30034
132234,tt078231,52681
132236,tt011521,44409
132238,tt0109096,265741
132240,tt033342,43789
132242,tt0818110,12406
132247,tt0168785,95493
132249,tt061667,281180
132251,tt065810,90722
132253,tt01510983,134693
132255,tt033725,108352
132259,tt087561,46915
132261,tt067306,42495
132264,tt049472,91472
132266,tt0301359,38298
132268,tt089598,52212
132270,tt02369600,301229
132272,tt093586,86269
132275,tt0235413,61865
132278,tt081233,85184
132280,tt01679276,274415
132282,tt043359,86258
132284,tt030089,94739
132286,tt03334794,299353
132288,tt064627,92716
132290,tt055270,186682
132292,tt079687,85726
132294,tt0100904,70247
132296,tt083151,128043
132298,tt0455989,147264
132300,tt0199175,185843
132302,tt046389,45679
132305,tt047581,233795
132307,tt025176,291558
132309,tt086593,47944
132315,tt01094198,20036
132317,tt02787834,165321
132319,tt01535430,275244
132321,tt075763,233844
132323,tt072067,66765
132325,tt067671,28855
132327,tt059933,128614
132331,tt097263,91683
132333,tt03149640,278990
132335,tt03365778,270400
132338,tt02717318,259453
132340,tt02917336,214464
132342,tt0406941,38154
132344,tt0297169,35703
132346,tt0130192,43913
132348,tt01197580,17669
132350,tt0861704,27693
132352,tt01659216,164331
132354,tt035405,97829
132356,tt03297792,281778
132358,tt03742284,330431
132360,tt01169809,19599
132362,tt0124770,14572
132364,tt03600950,260310
132366,tt02404217,248087
132368,tt02160163,94205
132370,tt01254956,225982
132372,tt02157346,139862
132374,tt055336,75066
132377,tt01552224,289720
132379,tt0395441,294517
132381,tt03541262,282631
132384,tt075950,32029
132386,tt072435,96337
132388,tt068384,55044
132390,tt064895,85644
132392,tt061383,84511
132394,tt069385,144498
132396,tt063584,333174
132398,tt059548,107335
132402,tt03402110,290865
132404,tt056661,75989
132406,tt093217,63056
132408,tt089491,49823
132410,tt088176,154276
132412,tt083197,241939
132414,tt0378011,246654
132416,tt0416908,12697
132418,tt03528666,329540
132420,tt0166090,18068
132422,tt03104930,278316
132424,tt02726560,228205
132430,tt02287170,272418
132432,tt02186781,142115
132434,tt01467388,52333
132436,tt069336,38035
132438,tt086405,266331
132440,tt064126,45873
132442,tt02911668,284289
132444,tt04115896,325382
132446,tt03715406,284470
132448,tt04114478,332759
132450,tt02671980,228381
132452,tt0884138,290043
132454,tt01555440,254936
132456,tt0456144,21461
132458,tt03660770,295592
132460,tt04186548,315367
132462,tt03622332,313074
132464,tt01876349,114003
132468,tt01773764,128207
132470,tt041460,35852
132472,tt02361700,201132
132474,tt01356395,28904
132476,tt02098791,194883
132478,tt0106671,46808
132480,tt01655441,293863
132482,tt02252552,297702
132484,tt03458236,250756
132486,tt02387513,132342
132488,tt02404299,319389
132490,tt0439783,174615
132492,tt03838978,329241
132494,tt03607812,261906
132496,tt01772288,256924
132502,tt055905,119052
132506,tt051532,30104
132508,tt052207,36754
132510,tt049339,126081
132512,tt048315,129084
132514,tt047421,85356
132516,tt0142633,143525
132518,tt0420560,21891
132520,tt03369350,333089
132522,tt01638979,70758
132524,tt03804114,283691
132526,tt01645774,95056
132528,tt01229236,44216
132530,tt064494,87503
132532,tt065703,198044
132534,tt03662904,336018
132537,tt069001,85966
132539,tt080440,26503
132541,tt097021,39992
132543,tt097221,48846
132545,tt01381767,37932
132547,tt02523832,325113
132549,tt04270516,309304
132551,tt03112654,248611
132553,tt022440,131455
132555,tt01501757,39185
132557,tt01493941,54735
132559,tt01493940,54732
132561,tt03682160,265330
132563,tt03121050,214074
132565,tt0950500,26687
132567,tt0189981,13892
132569,tt04504452,333103
132571,tt01032747,21383
132575,tt01777595,197583
132577,tt01754177,73529
132579,tt02423504,122662
132584,tt0327698,50794
132586,tt02006869,111771
132588,tt02534660,262009
132590,tt02171902,250745
132592,tt02461034,168864
132594,tt01837562,300155
132596,tt080513,60591
132600,tt081975,77128
132602,tt0119774,208179
132604,tt01158278,27698
132606,tt0196025,252845
132608,tt03202120,250349
132610,tt0363277,50113
132612,tt01538988,108309
132614,tt03539664,261860
132616,tt03499458,312793
132618,tt02044801,192712
132622,tt01979269,80530
132624,tt04047350,296941
132626,tt03972398,290300
132628,tt04018690,311627
132630,tt03120408,297270
132632,tt02483260,175112
132634,tt02104080,100830
132636,tt01542930,118762
132638,tt0119863,44706
132642,tt047559,31042
132644,tt01861445,289723
132646,tt0974662,28969
132648,tt03488462,269258
132650,tt0304564,36897
132652,tt01434435,101669
132654,tt061038,45190
132656,tt04437640,327418
132658,tt03662066,321030
132660,tt03064298,332340
132662,tt01368070,72953
132664,tt085335,63573
132666,tt03657420,290304
132668,tt01112097,144097
132670,tt0106395,214884
132672,tt041196,106824
132674,tt0101510,95590
132678,tt064193,107321
132682,tt0104142,12447
132684,tt0146652,127546
132686,tt028842,31899
132688,tt0104225,70026
132690,tt050087,86768
132692,tt052828,210363
132694,tt0116019,81565
132699,tt036972,175929
132701,tt0113539,142150
132703,tt067302,32032
132705,tt030321,109537
132707,tt040507,104663
132711,tt0808348,56555
132713,tt028144,204799
132715,tt025709,173429
132717,tt033358,99881
132719,tt084739,52702
132723,tt051066,204686
132725,tt056646,134608
132727,tt056918,170315
132729,tt0109437,179376
132733,tt030031,268718
132735,tt02090629,309889
132737,tt034850,74631
132739,tt0486597,18819
132741,tt0816527,10037
132743,tt042686,109216
132745,tt048412,122252
132747,tt0105719,186869
132749,tt020590,80168
132751,tt049955,118549
132753,tt059837,48136
132756,tt0163913,57863
132758,tt068950,56153
132760,tt070844,155597
132762,tt077548,142358
132764,tt078256,56177
132766,tt093650,56134
132768,tt097574,63698
132770,tt098244,2814
132772,tt0117030,64959
132774,tt0295266,229425
132776,tt0418590,127450
132778,tt01280017,270163
132780,tt02281591,266689
132782,tt068491,32061
132784,tt069944,54388
132788,tt01951133,96087
132790,tt01014766,59810
132792,tt03567200,253262
132794,tt03477752,328252
132796,tt02126355,254128
132798,tt03319920,241257
132800,tt02788716,284537
132802,tt076628,279117
132804,tt067725,223150
132806,tt028836,242332
132808,tt030168,79968
132810,tt030170,38707
132812,tt020305,79971
132814,tt034486,79973
132816,tt069156,63187
132818,tt035694,80026
132820,tt033998,80167
132822,tt057844,131821
132824,tt061599,53623
132826,tt063660,92705
132828,tt0197790,297231
132830,tt066577,99855
132832,tt038409,29100
132834,tt0143822,278368
132836,tt071362,155128
132838,tt037622,35916
132840,tt039820,51476
132844,tt076632,63029
132846,tt043142,28663
132852,tt077611,105667
132856,tt092781,273189
132858,tt044796,81235
132860,tt071135,59873
132862,tt041761,23334
132864,tt0174676,46626
132866,tt048108,81710
132868,tt030253,81718
132870,tt086074,109279
132872,tt053850,81720
132874,tt02043979,89156
132877,tt0378936,259180
132879,tt0200173,125889
132883,tt01441953,284689
132886,tt035370,43784
132888,tt03098812,300302
132890,tt02234537,314559
132892,tt093466,73036
132894,tt0124312,90171
132896,tt0378549,258630
132898,tt0124899,89315
132900,tt02193091,134602
132902,tt02444946,173205
132904,tt01550557,105972
132906,tt03625152,321494
132908,tt077497,39412
132910,tt085486,40978
132912,tt092962,146047
132914,tt095094,61108
132916,tt072930,40348
132918,tt074478,39965
132920,tt074474,90119
132922,tt074473,28682
132924,tt075984,28324
132926,tt075987,28325
132928,tt076878,40132
132930,tt074472,50438
132932,tt077979,251350
132934,tt077494,158618
132936,tt084869,28574
132938,tt0195192,153035
132940,tt075085,89817
132942,tt035713,84708
132944,tt035124,99545
132946,tt0153487,294085
132948,tt0207415,166260
132950,tt0220832,146270
132952,tt0200087,31524
132954,tt03741860,290504
132958,tt02732932,174351
132961,tt02935476,250734
132963,tt065842,139322
132965,tt03077108,249916
132967,tt01398991,121929
132969,tt02095684,84300
132971,tt03089326,282983
132975,tt01247658,139215
132977,tt03148834,202575
132979,tt02371486,134126
132981,tt02180333,137955
132983,tt01296881,118065
132987,tt01928335,150230
132989,tt02510028,259611
132991,tt03697566,265851
132993,tt03103576,214093
132995,tt01242423,71394
132997,tt03612032,259072
132999,tt060608,107184
133001,tt061011,182067
133003,tt061045,205490
133005,tt058866,254321
133007,tt0128358,107002
133009,tt058473,74605
133011,tt058345,134998
133013,tt0128447,2192
133015,tt057469,4731
133017,tt057467,110260
133019,tt055833,229134
133025,tt054648,105862
133029,tt0101467,49212
133037,tt095740,74646
133045,tt098072,28318
133047,tt093090,30997
133049,tt0210333,77681
133051,tt090772,122471
133053,tt0125700,154433
133055,tt084036,28678
133057,tt0125699,312092
133059,tt0134743,172075
133063,tt0123025,105837
133065,tt079019,86248
133067,tt075720,52809
133069,tt076102,50849
133071,tt075852,52810
133073,tt075352,53155
133075,tt074952,94809
133077,tt075152,52808
133079,tt073051,28489
133081,tt0135026,105859
133083,tt0134821,3701
133085,tt068394,28488
133087,tt069956,68146
133089,tt067696,3699
133091,tt067602,64630
133093,tt064787,105079
133095,tt064580,279874
133097,tt063413,64525
133099,tt063439,145002
133105,tt0210076,148431
133107,tt069962,151423
133109,tt0169810,260857
133111,tt074855,91473
133115,tt03699674,268159
133117,tt02232578,215946
133119,tt02350852,290656
133121,tt01227789,92397
133123,tt0426955,15165
133125,tt0450982,13284
133127,tt0383206,15016
133129,tt04215332,316322
133131,tt0795338,21705
133133,tt02066832,73456
133135,tt03921852,285733
133137,tt01800254,57737
133139,tt0859594,13002
133141,tt02396690,129533
133143,tt01294138,13004
133145,tt01610301,34134
133147,tt01092053,13283
133149,tt02197823,91342
133151,tt01484922,23566
133153,tt02630134,168903
133155,tt01314715,13459
133157,tt03504064,255718
133159,tt02946582,196254
133161,tt01398940,16418
133163,tt01007920,16962
133165,tt0775425,13285
133167,tt0313255,15015
133169,tt0480345,15906
133171,tt03321254,227200
133173,tt01201561,18198
133175,tt0313254,136215
133177,tt060298,53019
133179,tt066168,56858
133181,tt058600,33447
133183,tt02554946,325557
133185,tt03547740,304410
133187,tt0213688,98297
133189,tt069386,214131
133195,tt02679042,249070
133197,tt02632340,237718
133199,tt092238,96349
133201,tt02150006,104513
133203,tt01935193,68370
133205,tt02833398,216989
133207,tt03804556,289339
133209,tt0116891,54002
133211,tt01509275,31968
133215,tt01094584,21671
133217,tt04312536,335819
133219,tt01216515,44683
133221,tt073340,37339
133223,tt02307002,218670
133225,tt03231010,240704
133227,tt020693,183832
133229,tt03717068,290815
133231,tt01418757,200918
133233,tt02343158,174378
133235,tt02854894,227325
133237,tt01590013,135214
133239,tt02167056,209556
133241,tt02210834,160768
133243,tt01301130,287815
133255,tt02472432,193418
133259,tt0420333,38911
133262,tt01567279,173911
133264,tt062792,75947
133266,tt071804,71992
133268,tt0138464,40742
133270,tt03427772,298634
133274,tt01610444,268015
133276,tt03399916,283322
133279,tt03213062,232351
133281,tt03623726,275601
133283,tt01227797,44720
133285,tt02979638,284581
133287,tt01950222,113374
133289,tt02538128,182228
133291,tt02630916,288931
133293,tt090251,85129
133295,tt03845960,314407
133297,tt01806910,171755
133299,tt01478433,256562
133301,tt01474579,256328
133303,tt01662514,55194
133305,tt0162211,65252
133307,tt02120160,111173
133309,tt078517,64316
133311,tt01649416,201867
133313,tt03137552,221418
133315,tt02124998,84350
133317,tt01834234,89595
133319,tt03393198,320179
133321,tt02952438,305022
133323,tt02182169,128766
133325,tt01707818,57510
133327,tt064590,158443
133329,tt01541153,133741
133331,tt01495776,179159
133333,tt03345206,253291
133335,tt01492959,75910
133337,tt0263868,49785
133339,tt03781762,332286
133341,tt070944,85967
133343,tt0939684,42413
133345,tt035009,110980
133347,tt01930463,330115
133349,tt04163668,316715
133351,tt0113151,50106
133353,tt081055,42156
133355,tt096852,77352
133357,tt04136056,320882
133361,tt063845,64714
133365,tt03155242,306482
133367,tt02660332,168758
133369,tt0134805,153737
133371,tt01651062,60170
133373,tt068179,240607
133375,tt02077772,149868
133377,tt03327624,301728
133379,tt01584943,205466
133381,tt02372776,130612
133383,tt03417756,284305
133385,tt01488594,101852
133387,tt03904770,285581
133389,tt03767372,332835
133391,tt04234734,326923
133393,tt03323314,265934
133395,tt03469960,256021
133397,tt02090488,164286
133399,tt03398436,252596
133401,tt03157466,313096
133404,tt0130508,273879
133407,tt01534017,54466
133409,tt090702,147055
133411,tt071292,80760
133413,tt01692084,89857
133415,tt03328092,323214
133417,tt03672640,327476
133419,tt02848292,254470
133421,tt0273244,59839
133423,tt069460,62363
133425,tt066228,132972
133427,tt0216371,105223
133429,tt074570,121927
133431,tt071277,12534
133433,tt069844,157696
133435,tt080555,5082
133437,tt03187076,223895
133439,tt03631430,264471
133441,tt02246924,241553
133443,tt03626436,290370
133445,tt056558,207790
133447,tt055264,172747
133453,tt060090,270673
133455,tt062205,46568
133457,tt062151,46443
133461,tt0144962,186909
133463,tt065104,61738
133465,tt0203103,327468
133467,tt0901517,110367
133469,tt0254814,241562
133471,tt090292,241557
133473,tt0282100,44488
133477,tt0204197,328203
133479,tt0175663,101652
133481,tt074914,254493
133483,tt0167840,187447
133485,tt072084,157729
133489,tt066923,97987
133493,tt066908,107193
133497,tt064375,107181
133499,tt0209390,284530
133501,tt079248,218772
133503,tt0142745,72949
133505,tt065226,94527
133507,tt02318440,136368
133509,tt03526160,266621
133511,tt074659,185713
133515,tt064449,108353
133517,tt053374,70324
133519,tt049841,183049
133521,tt044082,238810
133523,tt076832,47716
133527,tt073739,139198
133529,tt068870,134223
133531,tt068742,96793
133533,tt063237,139170
133535,tt062426,47069
133537,tt062112,74198
133539,tt0428283,75193
133541,tt02150543,190795
133543,tt03062414,261033
133545,tt02980472,258099
133547,tt04341806,337101
133549,tt0116046,34646
133551,tt079912,90879
133555,tt098659,108969
133557,tt089383,187219
133559,tt084714,52777
133561,tt065133,259550
133563,tt059389,118255
133565,tt056583,130401
133567,tt0434541,13775
133569,tt0110500,1481
133571,tt094015,174754
133573,tt014446,175869
133575,tt017813,50868
133577,tt019607,50922
133579,tt0336678,67025
133581,tt03074610,214138
133583,tt03704352,330544
133585,tt060594,147287
133587,tt0116116,42770
133589,tt016787,222194
133591,tt060529,9646
133593,tt02088745,266442
133596,tt02495212,213857
133598,tt026721,139730
133600,tt026739,27998
133602,tt03042800,277662
133604,tt0214005,241769
133606,tt0163180,66082
133608,tt047449,147905
133610,tt061023,127142
133612,tt035309,99381
133614,tt034203,130866
133616,tt052271,241081
133618,tt040870,143170
133620,tt040071,29846
133622,tt052638,271561
133624,tt05149,208517
133626,tt01910608,191829
133628,tt050547,242629
133630,tt025393,188465
133632,tt043746,252886
133636,tt044118,43382
133638,tt037404,257084
133640,tt023631,84902
133643,tt02126403,193524
133645,tt02402927,258480
133647,tt04503900,333382
133649,tt02151885,120370
133651,tt01540868,147841
133653,tt03205394,313867
133655,tt01634013,57419
133657,tt0117412,31789
133659,tt079777,108061
133661,tt065405,42533
133663,tt069491,106823
133665,tt076598,284753
133667,tt092851,61777
133671,tt02759372,201419
133673,tt02395228,173165
133675,tt0397312,69129
133677,tt02583020,129360
133679,tt02075373,134255
133681,tt064743,88504
133683,tt0127038,331773
133689,tt03488328,326284
133691,tt02488042,218482
133693,tt01800338,242065
